TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508161843,301,233.0,3.0,232.0,3.7,231.2,3.3,28.4,0.0,0.0,0.0,0.0,0.0,78.1,1011.8,1012.8,24.2
202508161843,302,245.0,1.2,266.0,1.5,262.6,1.2,28.7,0.0,0.0,0.0,0.0,0.0,75.6,1013.0,1013.7,24.0
202508161843,303,135.3,2.9,130.4,3.2,137.3,3.1,27.5,0.0,0.0,0.0,0.0,0.0,84.3,1001.3,1013.3,24.6
202508161843,304,256.0,1.9,267.0,2.6,262.1,2.4,27.7,0.0,0.0,0.0,0.0,0.0,79.6,1010.9,1013.8,23.9
202508161843,305,229.4,3.0,235.6,4.2,233.2,2.8,26.9,0.0,0.0,0.0,0.0,0.0,81.1,1010.7,1014.7,23.4
202508161843,306,283.9,2.3,288.6,3.0,295.9,2.2,27.1,0.0,0.0,0.0,0.0,0.0,78.2,1012.1,1012.4,23.0
202508161843,308,218.0,0.9,218.0,1.4,217.8,0.3,27.0,0.0,-99.9,-99.9,-99.9,-99.2,82.6,1011.7,1012.6,23.8
202508161843,309,0.0,0.0,291.1,0.0,276.8,0.4,27.1,0.0,0.0,0.0,0.0,0.0,84.4,1010.1,1012.9,24.2
202508161843,310,339.2,2.3,352.7,2.5,320.9,1.6,27.1,0.0,0.0,0.0,0.0,0.0,76.7,1008.7,1010.3,22.7
202508161843,311,176.0,0.5,189.0,0.7,180.5,0.5,23.1,0.0,0.0,0.0,0.0,0.0,94.6,947.0,1014.4,22.2
202508161843,312,77.9,0.0,78.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,76.3,982.6,1012.0,21.9
202508161843,313,92.0,0.5,133.0,0.9,214.5,0.4,29.0,0.0,0.0,0.0,0.0,0.0,73.1,1004.6,1012.5,23.7
202508161843,314,257.4,2.9,277.0,4.9,265.2,3.0,19.7,0.0,0.0,0.0,0.0,0.0,95.5,852.1,1012.8,19.0
202508161843,315,278.0,1.0,313.0,1.6,281.9,1.6,24.1,0.0,0.0,0.0,0.0,0.0,77.8,896.0,1012.8,20.0
202508161843,316,289.0,0.9,302.0,1.8,282.2,1.4,23.8,0.0,0.0,0.0,0.0,0.0,81.1,914.5,1013.7,20.4
202508161843,317,283.7,1.0,293.2,2.0,284.6,1.3,27.7,0.0,0.0,0.0,0.0,0.0,76.8,1000.2,1012.2,23.3
202508161843,318,246.8,1.6,228.8,2.5,254.5,1.5,23.9,0.0,0.0,0.0,0.0,0.0,74.1,919.2,1012.1,19.0
202508161843,319,157.9,0.5,151.9,0.6,179.1,0.3,26.9,0.0,0.0,0.0,0.0,0.0,78.7,1005.7,1012.3,22.9
202508161843,320,242.8,5.1,258.2,7.4,245.8,4.9,20.0,0.0,0.0,0.0,0.0,0.0,92.8,875.3,1011.2,18.8
202508161843,321,227.3,1.2,238.7,2.1,233.5,1.4,27.4,0.0,0.0,0.0,0.0,0.0,71.1,983.1,1011.5,21.7
